"TRANSACTION_ID";"DAY";"MONTH";"YEAR";"CREDIT_CARD_NO";"CUST_SSN";"BRANCH_CODE";"TRANSACTION_TYPE";"TRANSACTION_VALUE"
427;27;3;2018;"4210653313825914";123459909;26;"Bills";74.76
428;5;5;2018;"4210653313825914";123459909;76;"Gas";55.37
429;9;3;2018;"4210653313825914";123459909;17;"Gas";1.95
430;27;7;2018;"4210653313825914";123459909;85;"Grocery";7.2
431;1;4;2018;"4210653313825914";123459909;124;"Entertainment";2.03
432;9;10;2018;"4210653313825914";123459909;119;"Gas";31.66
433;24;4;2018;"4210653313825914";123459909;149;"Bills";35.72
434;25;11;2018;"4210653313825914";123459909;60;"Grocery";77.06
435;28;5;2018;"4210653313825914";123459909;115;"Gas";4.27
436;24;11;2018;"4210653313825914";123459909;18;"Entertainment";19.42
437;18;11;2018;"4210653313825914";123459909;80;"Bills";88.87
438;8;6;2018;"4210653313825914";123459909;57;"Entertainment";86.04
439;27;11;2018;"4210653313825914";123459909;36;"Bills";96.74
440;21;3;2018;"4210653313825914";123459909;100;"Grocery";38.16
441;11;1;2018;"4210653313825914";123459909;81;"Bills";68.79
442;21;9;2018;"4210653313825914";123459909;24;"Test";71.45
443;1;10;2018;"4210653313825914";123459909;50;"Grocery";49.0
444;8;11;2018;"4210653313825914";123459909;131;"Education";68.65
445;28;12;2018;"4210653313825914";123459909;73;"Bills";54.61
446;10;9;2018;"4210653313825914";123459909;126;"Healthcare";57.75
447;16;5;2018;"4210653313825914";123459909;16;"Bills";92.66
448;24;6;2018;"4210653313825914";123459909;19;"Education";59.65
449;8;8;2018;"4210653313825914";123459909;175;"Gas";74.02
450;19;11;2018;"4210653313825914";123459909;7;"Entertainment";49.05
451;9;10;2018;"4210653313825914";123459909;131;"Grocery";55.51
452;10;3;2018;"4210653313825914";123459909;67;"Test";30.89
453;11;12;2018;"4210653313825914";123459909;43;"Bills";59.99
454;22;2;2018;"4210653313825914";123459909;90;"Test";12.94
455;8;6;2018;"4210653313825914";123459909;74;"Grocery";52.58
456;11;7;2018;"4210653313825914";123459909;24;"Entertainment";62.28
457;27;2;2018;"4210653313825914";123459909;117;"Bills";64.53
458;2;7;2018;"4210653313825914";123459909;168;"Entertainment";59.64
459;8;3;2018;"4210653313825914";123459909;117;"Grocery";58.0
460;12;9;2018;"4210653313825914";123459909;73;"Entertainment";84.38
461;18;6;2018;"4210653373379288";123459900;49;"Gas";44.12
462;5;4;2018;"4210653373379288";123459900;67;"Education";18.57
463;21;11;2018;"4210653373379288";123459900;7;"Entertainment";33.91
464;24;11;2018;"4210653373379288";123459900;51;"Grocery";11.91
465;15;1;2018;"4210653373379288";123459900;95;"Grocery";35.39
466;8;9;2018;"4210653373379288";123459900;10;"Grocery";16.65
467;24;4;2018;"4210653350230468";123459894;15;"Test";28.15
468;25;7;2018;"4210653350230468";123459894;5;"Bills";57.99
469;10;10;2018;"4210653350230468";123459894;70;"Grocery";27.73
470;19;7;2018;"4210653350230468";123459894;22;"Gas";3.94
471;20;10;2018;"4210653350230468";123459894;164;"Grocery";54.96
472;28;11;2018;"4210653350230468";123459894;32;"Education";59.31
473;9;4;2018;"4210653350230468";123459894;170;"Healthcare";6.1
474;3;6;2018;"4210653350230468";123459894;59;"Test";78.32
475;3;1;2018;"4210653350230468";123459894;75;"Healthcare";51.81
476;11;10;2018;"4210653350230468";123459894;135;"Bills";98.79
477;19;2;2018;"4210653350230468";123459894;100;"Entertainment";7.39
478;11;11;2018;"4210653350230468";123459894;46;"Grocery";18.26
479;23;9;2018;"4210653350230468";123459894;123;"Education";61.52
480;14;10;2018;"4210653350230468";123459894;164;"Test";16.99
481;13;5;2018;"4210653350230468";123459894;89;"Test";42.64
482;9;6;2018;"4210653350230468";123459894;131;"Bills";61.07
483;21;10;2018;"4210653350230468";123459894;131;"Gas";86.24
484;18;6;2018;"4210653350230468";123459894;79;"Grocery";97.86
485;26;1;2018;"4210653350230468";123459894;170;"Education";4.18
486;18;12;2018;"4210653350230468";123459894;30;"Gas";4.4
487;17;5;2018;"4210653350230468";123459894;22;"Grocery";37.78
488;13;12;2018;"4210653350230468";123459894;166;"Entertainment";82.13
489;20;3;2018;"4210653350230468";123459894;46;"Education";78.71
490;16;4;2018;"4210653350230468";123459894;67;"Test";35.02
491;3;9;2018;"4210653350230468";123459894;114;"Test";37.08
492;1;3;2018;"4210653350230468";123459894;58;"Test";74.52
493;14;9;2018;"4210653317141342";123459879;99;"Gas";88.47
494;25;12;2018;"4210653317141342";123459879;126;"Grocery";3.3
495;12;3;2018;"4210653317141342";123459879;15;"Education";30.11
496;12;5;2018;"4210653317141342";123459879;57;"Gas";70.52
497;8;6;2018;"4210653317141342";123459879;85;"Healthcare";20.63
498;4;2;2018;"4210653317141342";123459879;15;"Bills";78.68
499;19;1;2018;"4210653317141342";123459879;89;"Test";62.99
500;20;12;2018;"4210653317141342";123459879;145;"Bills";64.41
501;5;10;2018;"4210653317141342";123459879;75;"Gas";12.33
502;14;1;2018;"4210653317141342";123459879;4;"Entertainment";48.95
503;19;8;2018;"4210653317141342";123459879;121;"Gas";99.05
504;8;11;2018;"4210653317141342";123459879;63;"Gas";39.99
505;2;1;2018;"4210653317141342";123459879;158;"Healthcare";27.45
506;10;3;2018;"4210653317141342";123459879;111;"Education";96.8
507;14;5;2018;"4210653317141342";123459879;118;"Grocery";44.84
508;15;11;2018;"4210653317141342";123459879;91;"Gas";91.19
509;20;11;2018;"4210653317141342";123459879;2;"Test";91.22
510;6;4;2018;"4210653317141342";123459879;75;"Bills";50.57
511;23;1;2018;"4210653317141342";123459879;26;"Grocery";84.12
512;13;2;2018;"4210653317141342";123459879;29;"Test";44.05
513;2;10;2018;"4210653317141342";123459879;123;"Healthcare";67.82
514;26;12;2018;"4210653317141342";123459879;9;"Gas";7.39
515;14;12;2018;"4210653317141342";123459879;37;"Grocery";46.23
516;27;1;2018;"4210653317141342";123459879;53;"Grocery";48.77
517;10;6;2018;"4210653317141342";123459879;93;"Entertainment";19.44
518;21;1;2018;"4210653317141342";123459879;149;"Test";75.34
519;15;5;2018;"4210653317141342";123459879;105;"Bills";84.69
520;16;7;2018;"4210653317141342";123459879;3;"Healthcare";29.26
521;4;6;2018;"4210653317141342";123459879;100;"Education";51.01
522;24;11;2018;"4210653317141342";123459879;121;"Bills";69.91
523;1;2;2018;"4210653317141342";123459879;89;"Bills";16.02
524;10;11;2018;"4210653317141342";123459879;11;"Gas";66.2
525;22;6;2018;"4210653317141342";123459879;44;"Healthcare";86.53
526;20;7;2018;"4210653317141342";123459879;100;"Test";82.46
527;23;11;2018;"4210653317141342";123459879;81;"Healthcare";27.91
528;1;5;2018;"4210653317141342";123459879;19;"Education";63.04
529;26;6;2018;"4210653317141342";123459879;83;"Healthcare";75.2
530;17;3;2018;"4210653317141342";123459879;8;"Bills";15.29
531;12;5;2018;"4210653317141342";123459879;22;"Entertainment";72.29
532;17;4;2018;"4210653317141342";123459879;8;"Entertainment";23.73
533;1;9;2018;"4210653317141342";123459879;114;"Healthcare";96.96
534;19;3;2018;"4210653317141342";123459879;144;"Education";86.38
535;5;3;2018;"4210653317141342";123459879;144;"Test";35.26
536;5;11;2018;"4210653317141342";123459879;107;"Entertainment";83.98
537;28;4;2018;"4210653317141342";123459879;8;"Grocery";70.74
538;17;11;2018;"4210653317141342";123459879;51;"Entertainment";43.1
539;17;6;2018;"4210653317141342";123459879;79;"Test";73.24
540;5;7;2018;"4210653317141342";123459879;89;"Grocery";4.2
541;15;5;2018;"4210653317141342";123459879;121;"Education";70.38
542;19;11;2018;"4210653317141342";123459879;16;"Test";39.72
543;4;8;2018;"4210653317141342";123459879;91;"Healthcare";91.18
544;25;4;2018;"4210653317141342";123459879;121;"Education";73.58
545;4;4;2018;"4210653389999800";123459877;83;"Healthcare";13.73
546;11;10;2018;"4210653389999800";123459877;46;"Bills";40.24
547;8;1;2018;"4210653389999800";123459877;156;"Test";92.21
548;22;6;2018;"4210653389999800";123459877;59;"Bills";34.28
549;23;8;2018;"4210653389999800";123459877;39;"Grocery";11.63
550;4;10;2018;"4210653389999800";123459877;50;"Healthcare";91.33
551;18;8;2018;"4210653389999800";123459877;139;"Gas";1.42
552;7;4;2018;"4210653389999800";123459877;119;"Healthcare";34.64
553;10;5;2018;"4210653389999800";123459877;74;"Gas";82.39
554;2;8;2018;"4210653389999800";123459877;46;"Test";6.15
555;21;5;2018;"4210653381009367";123459861;79;"Test";45.92
556;25;11;2018;"4210653381009367";123459861;35;"Bills";20.83
557;25;4;2018;"4210653381009367";123459861;135;"Entertainment";56.79
558;11;9;2018;"4210653381009367";123459861;170;"Grocery";88.81
559;9;8;2018;"4210653381009367";123459861;79;"Test";61.69
560;26;5;2018;"4210653381009367";123459861;123;"Education";31.33
561;28;8;2018;"4210653381009367";123459861;17;"Entertainment";46.53
562;21;1;2018;"4210653381009367";123459861;168;"Gas";91.58
563;28;4;2018;"4210653381009367";123459861;109;"Education";19.22
564;15;11;2018;"4210653381009367";123459861;3;"Healthcare";98.76
565;24;1;2018;"4210653381009367";123459861;47;"Healthcare";25.89
566;10;3;2018;"4210653381009367";123459861;95;"Education";27.59
567;23;5;2018;"4210653381009367";123459861;63;"Entertainment";47.59
568;14;5;2018;"4210653381009367";123459861;126;"Education";35.1
569;16;7;2018;"4210653381009367";123459861;69;"Bills";67.76
570;11;1;2018;"4210653381009367";123459861;24;"Healthcare";29.2
571;26;11;2018;"4210653381009367";123459861;168;"Bills";67.92
572;20;4;2018;"4210653381009367";123459861;77;"Healthcare";63.1
573;26;8;2018;"4210653381009367";123459861;125;"Healthcare";24.28
574;21;2;2018;"4210653381009367";123459861;3;"Test";37.41
575;28;12;2018;"4210653381009367";123459861;42;"Bills";82.52
576;25;4;2018;"4210653381009367";123459861;48;"Education";77.23
577;16;1;2018;"4210653381009367";123459861;29;"Grocery";68.68
578;16;2;2018;"4210653381009367";123459861;29;"Gas";71.06
579;13;8;2018;"4210653381009367";123459861;38;"Education";10.84
580;14;2;2018;"4210653381009367";123459861;14;"Healthcare";24.46
581;28;3;2018;"4210653381009367";123459861;67;"Education";18.63
582;2;11;2018;"4210653381009367";123459861;15;"Bills";44.2
583;18;5;2018;"4210653381009367";123459861;36;"Education";41.01
584;21;6;2018;"4210653381009367";123459861;8;"Bills";58.8
585;5;6;2018;"4210653381009367";123459861;67;"Gas";100.62
586;18;7;2018;"4210653381009367";123459861;124;"Entertainment";34.88
587;1;9;2018;"4210653351613328";123459852;19;"Grocery";96.54
588;2;3;2018;"4210653351613328";123459852;170;"Healthcare";33.1
589;20;12;2018;"4210653351613328";123459852;22;"Grocery";18.29
590;15;7;2018;"4210653351613328";123459852;37;"Education";28.08
591;15;7;2018;"4210653351613328";123459852;118;"Entertainment";42.72
592;27;12;2018;"4210653351613328";123459852;83;"Bills";84.57
593;2;4;2018;"4210653351613328";123459852;37;"Bills";76.3
594;18;11;2018;"4210653351613328";123459852;192;"Gas";18.94
595;27;1;2018;"4210653351613328";123459852;136;"Test";19.63
596;19;9;2018;"4210653351613328";123459852;69;"Gas";73.69
597;21;1;2018;"4210653351613328";123459852;14;"Test";28.01
598;5;4;2018;"4210653351613328";123459852;31;"Test";72.41
599;25;6;2018;"4210653351613328";123459852;16;"Bills";94.23
600;6;6;2018;"4210653351613328";123459852;63;"Entertainment";40.81
601;2;12;2018;"4210653351613328";123459852;63;"Healthcare";87.42
602;1;8;2018;"4210653351613328";123459852;11;"Bills";14.29
603;21;7;2018;"4210653351613328";123459852;126;"Education";65.06
604;6;1;2018;"4210653351613328";123459852;9;"Grocery";33.17
605;14;10;2018;"4210653351613328";123459852;104;"Education";47.93
606;16;8;2018;"4210653351613328";123459852;77;"Entertainment";85.37
607;3;12;2018;"4210653351613328";123459852;121;"Entertainment";44.87
608;1;4;2018;"4210653351613328";123459852;115;"Bills";56.32
609;18;2;2018;"4210653351613328";123459852;66;"Gas";61.22
610;2;12;2018;"4210653351613328";123459852;74;"Entertainment";47.11
611;24;9;2018;"4210653351613328";123459852;93;"Education";46.17
612;8;3;2018;"4210653351613328";123459852;28;"Test";34.85
613;22;2;2018;"4210653351613328";123459852;118;"Healthcare";3.3
614;22;2;2018;"4210653351613328";123459852;43;"Healthcare";16.9
615;7;6;2018;"4210653351613328";123459852;9;"Test";1.62
616;6;9;2018;"4210653351613328";123459852;36;"Grocery";46.44
617;22;1;2018;"4210653351613328";123459852;79;"Healthcare";81.07
618;10;5;2018;"4210653351613328";123459852;9;"Healthcare";69.75
619;22;12;2018;"4210653351613328";123459852;58;"Grocery";13.04
620;1;5;2018;"4210653351613328";123459852;44;"Grocery";24.13
621;9;9;2018;"4210653351613328";123459852;107;"Test";24.66
622;21;1;2018;"4210653351613328";123459852;78;"Test";78.71
623;9;2;2018;"4210653351613328";123459852;58;"Bills";11.23
624;20;12;2018;"4210653351613328";123459852;73;"Bills";3.08
625;15;9;2018;"4210653351613328";123459852;93;"Healthcare";74.69
626;23;11;2018;"4210653351613328";123459852;18;"Education";54.44
627;2;4;2018;"4210653351613328";123459852;28;"Entertainment";24.23
628;27;7;2018;"4210653351613328";123459852;26;"Education";14.1
629;5;9;2018;"4210653351613328";123459852;109;"Healthcare";10.44
630;3;7;2018;"4210653351613328";123459852;43;"Entertainment";4.54
631;1;6;2018;"4210653351613328";123459852;78;"Grocery";36.5
632;18;11;2018;"4210653351613328";123459852;107;"Bills";57.82
633;22;9;2018;"4210653334160207";123459843;111;"Education";51.91
634;7;4;2018;"4210653334160207";123459843;42;"Healthcare";34.31
635;15;12;2018;"4210653334160207";123459843;188;"Education";26.7
636;4;3;2018;"4210653334160207";123459843;39;"Entertainment";71.93
637;20;2;2018;"4210653334160207";123459843;19;"Test";71.3
638;16;3;2018;"4210653334160207";123459843;36;"Bills";27.76
639;24;6;2018;"4210653334160207";123459843;54;"Healthcare";77.68
640;3;5;2018;"4210653334160207";123459843;36;"Education";35.05
641;28;3;2018;"4210653334160207";123459843;89;"Healthcare";76.94
642;21;4;2018;"4210653334160207";123459843;60;"Bills";3.15
643;4;4;2018;"4210653334160207";123459843;3;"Healthcare";18.63
644;22;2;2018;"4210653334160207";123459843;117;"Gas";41.16
645;16;5;2018;"4210653334160207";123459843;9;"Bills";96.52
646;27;2;2018;"4210653334160207";123459843;43;"Bills";40.36
647;7;10;2018;"4210653334160207";123459843;24;"Bills";33.59
648;24;6;2018;"4210653334160207";123459843;26;"Gas";82.99
649;6;7;2018;"4210653334160207";123459843;26;"Gas";85.14
650;17;9;2018;"4210653334160207";123459843;125;"Grocery";26.45
651;21;10;2018;"4210653334160207";123459843;42;"Education";48.49
652;15;12;2018;"4210653334160207";123459843;57;"Education";98.5
653;28;2;2018;"4210653334160207";123459843;29;"Gas";37.32
654;17;9;2018;"4210653334160207";123459843;1;"Entertainment";41.87
655;12;8;2018;"4210653334160207";123459843;89;"Healthcare";6.18
656;6;3;2018;"4210653334160207";123459843;27;"Education";68.34
657;15;9;2018;"4210653334160207";123459843;126;"Test";47.69
658;19;2;2018;"4210653334160207";123459843;12;"Grocery";43.55
659;12;7;2018;"4210653348535033";123459839;49;"Healthcare";96.01
660;28;11;2018;"4210653348535033";123459839;29;"Grocery";8.98
661;23;10;2018;"4210653348535033";123459839;39;"Grocery";98.41
662;2;9;2018;"4210653348535033";123459839;93;"Healthcare";85.99
663;17;10;2018;"4210653348535033";123459839;15;"Education";28.3
664;3;8;2018;"4210653348535033";123459839;192;"Bills";43.9
665;5;1;2018;"4210653348535033";123459839;4;"Entertainment";89.33
666;11;2;2018;"4210653348535033";123459839;15;"Education";50.12
667;4;9;2018;"4210653348535033";123459839;1;"Grocery";76.72
668;1;5;2018;"4210653348535033";123459839;3;"Grocery";95.83
669;2;12;2018;"4210653348535033";123459839;58;"Healthcare";8.75
670;23;9;2018;"4210653348535033";123459839;16;"Entertainment";29.8
671;12;11;2018;"4210653348535033";123459839;173;"Entertainment";27.11
672;7;8;2018;"4210653348535033";123459839;90;"Healthcare";81.0
673;19;1;2018;"4210653348535033";123459839;32;"Entertainment";61.85
674;5;12;2018;"4210653348535033";123459839;24;"Grocery";28.59
675;14;1;2018;"4210653348535033";123459839;31;"Bills";95.06
676;18;1;2018;"4210653348535033";123459839;12;"Bills";19.07
677;5;7;2018;"4210653348535033";123459839;164;"Test";74.42
678;25;8;2018;"4210653348535033";123459839;91;"Education";10.34
679;14;6;2018;"4210653348535033";123459839;40;"Grocery";93.77
680;17;5;2018;"4210653348535033";123459839;114;"Healthcare";62.79
681;1;7;2018;"4210653348535033";123459839;14;"Gas";15.21
682;22;2;2018;"4210653348535033";123459839;111;"Education";10.59
683;10;9;2018;"4210653348535033";123459839;78;"Test";31.78
684;14;7;2018;"4210653348535033";123459839;103;"Healthcare";66.16
685;7;2;2018;"4210653348535033";123459839;38;"Healthcare";52.99
686;4;9;2018;"4210653348535033";123459839;7;"Healthcare";66.01
687;8;8;2018;"4210653348535033";123459839;22;"Gas";41.01
688;3;7;2018;"4210653348535033";123459839;114;"Bills";52.2
689;8;10;2018;"4210653348535033";123459839;20;"Bills";92.49
690;23;4;2018;"4210653348535033";123459839;144;"Education";73.65
691;23;2;2018;"4210653348535033";123459839;81;"Bills";49.78
692;5;8;2018;"4210653348535033";123459839;23;"Healthcare";19.16
693;13;10;2018;"4210653348535033";123459839;72;"Healthcare";14.15
694;24;6;2018;"4210653348535033";123459839;149;"Gas";3.27
695;14;2;2018;"4210653348535033";123459839;10;"Grocery";49.73
696;8;4;2018;"4210653348535033";123459839;123;"Grocery";59.42
697;2;4;2018;"4210653348535033";123459839;27;"Bills";69.52
698;26;6;2018;"4210653348535033";123459839;1;"Entertainment";24.03
699;22;7;2018;"4210653348535033";123459839;85;"Gas";44.07
700;22;12;2018;"4210653348535033";123459839;48;"Bills";25.57
701;13;7;2018;"4210653348535033";123459839;39;"Bills";25.65
702;24;2;2018;"4210653348535033";123459839;139;"Test";40.39
703;5;2;2018;"4210653348535033";123459839;72;"Healthcare";10.69
704;24;7;2018;"4210653348535033";123459839;91;"Healthcare";40.19
705;18;7;2018;"4210653348535033";123459839;43;"Entertainment";18.1
706;25;12;2018;"4210653348535033";123459839;79;"Bills";81.03
707;23;11;2018;"4210653348535033";123459839;5;"Entertainment";17.08
708;23;1;2018;"4210653348535033";123459839;7;"Bills";53.93
709;15;6;2018;"4210653348535033";123459839;73;"Bills";43.78
710;10;8;2018;"4210653348535033";123459839;99;"Bills";20.86
711;20;12;2018;"4210653348535033";123459839;139;"Entertainment";26.83
712;8;6;2018;"4210653348535033";123459839;93;"Grocery";91.61
713;13;4;2018;"4210653354321803";123459833;85;"Healthcare";30.14
714;3;4;2018;"4210653354321803";123459833;114;"Bills";8.76
715;2;2;2018;"4210653354321803";123459833;39;"Grocery";12.72
716;16;2;2018;"4210653354321803";123459833;7;"Education";88.57
717;1;10;2018;"4210653354321803";123459833;72;"Gas";27.82
718;18;8;2018;"4210653354321803";123459833;23;"Education";70.84
719;22;9;2018;"4210653354321803";123459833;60;"Healthcare";47.85
720;12;6;2018;"4210653354321803";123459833;11;"Healthcare";6.91
721;8;7;2018;"4210653354321803";123459833;29;"Healthcare";9.72
722;14;9;2018;"4210653354321803";123459833;57;"Bills";75.38
723;11;8;2018;"4210653354321803";123459833;11;"Test";21.05
724;9;12;2018;"4210653354321803";123459833;103;"Education";62.41
